Respondent_ID,City,Age_Bracket,Monthly_Income,Fair_Price_Bundle,Avg_Spend_Order,Orders_Per_Week,Weekly_Workouts,Dietary_Style,Drink_Preference,Favourite_Flavours,Spirits_Enjoyed,Likely_Try_30_Days
43b47ee5-e1e8-4e7e-a249-8f666e51484d,Hyderabad,55+,44450,1200,1053,2,2,Keto,Mocktails,Fruity,"Rum, Tequila",Maybe
673ba8bd-c38c-4dec-9da3-9a73ba3df7ff,Hyderabad,18-24,41567,800,1226,4,0,High-protein,Mocktails,Smoky,"Whiskey, None, Rum",Yes
0d18ab95-668c-4477-8b95-017c5dae1201,Pune,55+,56645,1000,860,3,5,Vegan,Both,"Fruity, Smoky, Herbal","Rum, Whiskey, Tequila",Maybe
5cce5ba9-31d4-4e09-8fd3-3afc91fdfa4f,Pune,45-54,62917,1100,1158,2,2,Vegan,Both,Spicy,Tequila,Maybe
62e7c1a6-12d2-4a06-89e1-cd138da00495,Pune,45-54,74725,1000,1024,2,4,Low-carb,Mocktails,"Herbal, Citrusy",Tequila,Maybe
8cc36f3b-c3af-4cfe-b34a-6ca38116e3fc,Chennai,55+,91614,1100,946,3,6,Balanced,Mocktails,Fruity,"None, Gin, Whiskey",Maybe
9f8cc29f-fd35-4c5f-9347-9a3b479bc637,Chennai,55+,66204,800,977,3,2,Low-carb,Cocktails,"Herbal, Smoky",Gin,Yes
20f0156a-1e6a-4628-9c6d-52d5ae2e9af9,Bangalore,55+,38909,900,1141,3,2,Low-carb,Mocktails,"Smoky, Spicy, Fruity","Vodka, Tequila, Gin",Yes
5f89ed12-64d6-4fbf-98c0-1e2bf99f0704,Mumbai,35-44,51626,1000,1282,5,6,Keto,Both,Herbal,"Vodka, None",Yes
8ece1128-56ce-4b42-bc9e-1dcbcb7e6268,Hyderabad,45-54,59479,800,1242,2,4,Low-carb,Cocktails,Spicy,"Vodka, Rum, Gin",Maybe
24eeb4a6-c145-45c7-9d98-6115f05eeefe,Bangalore,45-54,107657,1200,1144,1,5,Low-carb,Cocktails,Smoky,"Gin, Tequila",Maybe
66c14dca-8255-4a61-9a3b-031932f57510,Pune,18-24,108164,800,925,2,6,High-protein,Both,Citrusy,"Gin, Whiskey",No
09f64405-0b99-4034-8a4e-255280051b10,Pune,45-54,62040,900,901,1,3,Low-carb,Cocktails,Herbal,"Tequila, Gin, None",Yes
cdd0b4d4-5542-47de-b6ad-f48b2314d0c8,Pune,35-44,105396,1100,1123,5,3,Balanced,Cocktails,"Spicy, Citrusy, Fruity","None, Whiskey",Yes
2620f9a9-74fd-43d1-84f2-fd0f79474bfa,Pune,45-54,103360,1000,1078,4,4,Low-carb,Mocktails,Citrusy,"Whiskey, Rum",Yes
23c8afdb-83f8-4f16-a4a4-474c9b33e3a4,Hyderabad,18-24,48094,1100,1289,3,1,Balanced,Both,"Spicy, Herbal","Tequila, Whiskey",Maybe
518b2f21-9cf2-4859-ae6e-2e7253f591dc,Mumbai,35-44,60117,1200,910,4,0,Vegan,Cocktails,"Citrusy, Herbal","Whiskey, None",Yes
9dd2f9de-fd98-4e33-a498-abe92999bbef,Mumbai,35-44,88636,900,973,1,4,Keto,Cocktails,Smoky,Tequila,Yes
97fe56c5-4c9a-4f24-97b4-c294bd44089d,Pune,18-24,105386,1200,968,2,0,Low-carb,Cocktails,Citrusy,"Tequila, Vodka",Maybe
827c9f8c-d40a-45e9-81df-6517561c9210,Chennai,25-34,72460,1200,901,2,6,High-protein,Cocktails,Citrusy,"Whiskey, Gin",Maybe
901bcdef-b56f-48ce-bd66-971e88476c56,Delhi,18-24,29728,800,1186,5,1,Vegan,Cocktails,"Fruity, Spicy","Rum, Vodka",Yes
044251db-d0d4-4a67-b992-8faa4cbf131d,Pune,25-34,29427,1000,1183,1,6,Keto,Mocktails,"Citrusy, Fruity, Herbal",Tequila,Maybe
1c0f0bdc-ac7e-437c-94cc-1e2a5e4cb287,Pune,45-54,27641,800,1180,5,2,Low-carb,Both,"Herbal, Spicy, Citrusy","Rum, Whiskey",Maybe
4ec3f970-956d-40e4-aaa2-6216fada98f5,Mumbai,35-44,60920,1100,903,1,4,Vegan,Cocktails,"Citrusy, Herbal",Gin,No
df41e335-b9ae-48e4-a615-99c8cbf81f86,Chennai,35-44,88353,1000,1264,5,3,Keto,Mocktails,"Herbal, Citrusy","None, Vodka, Whiskey",Yes
98cf1188-06d2-4913-a117-3719b023a0ea,Mumbai,45-54,55423,1100,989,4,1,Balanced,Cocktails,Fruity,Tequila,Yes
a7d4cf50-f791-41e5-83f9-cd6b797ebe87,Hyderabad,55+,57763,800,872,4,7,Vegan,Both,"Spicy, Fruity, Smoky","Whiskey, Rum",Maybe
9416e4dc-c6b2-4def-b8d8-b7f1c86c6544,Delhi,18-24,67132,1200,1106,4,0,Balanced,Both,Smoky,"Tequila, Whiskey",Yes
0d259caa-b8ad-4d87-ba40-45dd93dfd907,Pune,25-34,67183,1100,1162,4,1,Low-carb,Cocktails,"Fruity, Herbal, Smoky",Gin,Maybe
86341718-2ba6-4db3-bafe-b1149561c813,Mumbai,25-34,50869,1100,1245,1,0,Keto,Cocktails,Smoky,"Gin, Tequila",Yes
c64c9647-9ea7-417c-b89f-7039a107cc46,Mumbai,35-44,40411,1100,950,3,5,Vegan,Cocktails,"Spicy, Smoky, Herbal","None, Gin, Rum",Maybe
d25864f2-25d4-40fc-a154-2765d756ba9c,Bangalore,45-54,85670,900,1279,3,2,High-protein,Both,"Herbal, Fruity, Spicy","Gin, None",Yes
9293f705-0815-4147-be00-980eae441e21,Mumbai,35-44,116942,900,902,1,7,Balanced,Mocktails,Smoky,"Tequila, Gin",Yes
30d73df7-1c22-4cea-b355-56a5f2bd92f2,Pune,55+,54626,1000,1121,1,3,Balanced,Cocktails,"Smoky, Citrusy","Tequila, Whiskey",No
6b352f85-504e-4687-b0e7-e75604d9145e,Chennai,55+,109095,900,839,5,2,Low-carb,Both,Citrusy,Rum,Maybe
34323ec6-b0c4-401c-a9b7-c0fa26c432f6,Delhi,55+,101980,1100,969,5,4,Vegan,Both,"Spicy, Smoky",Gin,No
9c89d374-c664-45a7-8077-3e33690e7e62,Mumbai,55+,44200,900,884,4,0,Balanced,Mocktails,Spicy,"Whiskey, None, Tequila",Yes
d92f3c1e-df70-4b2a-b8bb-22a5eba742d2,Chennai,18-24,56558,1200,1001,4,6,Keto,Cocktails,"Smoky, Citrusy","Vodka, Tequila, Gin",No
b4adaf89-0ff1-4a9f-ba37-0623bc5fd4dd,Pune,35-44,118237,900,1230,4,7,Keto,Both,"Fruity, Herbal","Rum, Gin, Vodka",No
8f964685-3514-4890-84c8-6c4623595fa4,Hyderabad,35-44,80584,900,1115,5,3,Keto,Cocktails,Fruity,Whiskey,Yes
7a768555-a987-4218-bf84-faef5336723b,Delhi,18-24,101832,1000,968,1,5,Balanced,Both,Smoky,"Vodka, Rum",Maybe
f4e95734-5052-4700-a077-96a38685abaa,Hyderabad,18-24,116160,1000,940,1,0,Keto,Both,"Herbal, Smoky, Fruity","None, Tequila",No
887b03e5-e980-4808-b5ac-824c2c55aef7,Mumbai,35-44,28779,1200,1257,2,2,High-protein,Mocktails,"Fruity, Smoky","None, Vodka",Yes
ad05b912-5ab2-4d4a-8bd8-8fcd57a2be4e,Chennai,35-44,50451,1200,1177,1,5,Balanced,Both,Smoky,"Rum, Tequila, Vodka",No
ae455cc6-b88e-430f-9e1e-994ac5a11f5c,Hyderabad,45-54,112519,800,833,2,2,Balanced,Mocktails,Herbal,Rum,Maybe
43ad3d62-b17c-4b21-8dbc-2c1ca4afe7bd,Pune,55+,78641,900,1125,1,4,Balanced,Both,"Fruity, Citrusy","Tequila, Vodka",Maybe
f5141058-3138-4975-bbf3-3a349c2dfa97,Hyderabad,18-24,40238,800,893,1,2,Balanced,Both,"Fruity, Spicy, Smoky",None,Yes
4c6a70f4-8ede-444d-876c-f68c3f1be0d0,Mumbai,25-34,65341,900,1182,2,4,Low-carb,Cocktails,"Citrusy, Spicy, Herbal",Tequila,Yes
fb756923-f910-4bb3-b105-32523990e2c9,Delhi,25-34,60756,900,890,3,4,Keto,Cocktails,Herbal,"Tequila, Rum",Yes
b4746349-49fc-4cd8-856b-ad4c4c3077c4,Pune,55+,83939,900,818,5,6,High-protein,Both,"Spicy, Herbal, Smoky","None, Rum, Gin",Yes
7d2f4e58-b47a-4c5b-b0b3-901535102852,Chennai,55+,60251,800,1062,2,4,High-protein,Cocktails,"Fruity, Smoky","None, Gin, Whiskey",Yes
8f7c1d59-594b-4a3a-bad4-65a15129950d,Chennai,35-44,73795,1200,993,5,0,Balanced,Both,Citrusy,Gin,Yes
b8beff3d-cb9f-4f6d-af3a-6f27ef06fccb,Bangalore,35-44,109919,800,895,3,4,High-protein,Cocktails,"Spicy, Fruity, Smoky","Whiskey, Tequila, None",Maybe
92cf6021-1f33-442d-89ac-908746015028,Hyderabad,25-34,58105,1000,1107,3,7,Keto,Cocktails,Spicy,"Vodka, Whiskey, Tequila",Maybe
e5508ea2-6133-434d-8b0e-8eb1ad371d9e,Chennai,45-54,102735,800,883,5,2,Balanced,Both,"Smoky, Spicy, Citrusy",Gin,Maybe
585abefb-d181-4f77-a500-1423faebcd19,Mumbai,18-24,65537,900,1210,3,7,Keto,Mocktails,"Fruity, Spicy",Gin,Yes
257f7595-cdfb-4db9-85e7-8b23f4613f09,Mumbai,25-34,55957,900,1023,1,3,High-protein,Both,"Citrusy, Fruity, Spicy",Rum,Yes
f48f709c-49a2-4441-8ac4-de854a5b1aff,Chennai,45-54,116590,900,1267,4,6,Keto,Both,Fruity,"Gin, Rum",Maybe
ec8be537-58ab-4778-943b-45e3b6d1f6bb,Delhi,45-54,67875,1000,1219,4,6,Vegan,Mocktails,"Herbal, Fruity",Tequila,Yes
bf519362-41a6-4fed-a7ed-c8d8713f8f8c,Delhi,35-44,72484,1000,1056,1,6,Low-carb,Both,Spicy,"Gin, Vodka",Yes
d3f4a49b-33ba-4a88-b6c7-d6fa7aa4f052,Hyderabad,18-24,69510,1100,1134,2,6,High-protein,Cocktails,"Herbal, Smoky",Rum,No
8fe069b6-eeda-4802-8568-f42689e03e22,Hyderabad,25-34,46435,1100,1149,5,1,Keto,Mocktails,"Fruity, Herbal",Gin,Yes
1bf645f6-2324-4211-8588-fc1bb2384849,Chennai,55+,75330,1100,805,4,6,Keto,Mocktails,"Herbal, Citrusy","None, Vodka, Whiskey",Maybe
3d4196fe-963a-4617-bdab-07e79d9d028e,Hyderabad,35-44,95126,1000,857,2,6,Vegan,Cocktails,"Fruity, Spicy, Smoky","None, Tequila",Yes
e7ba26ac-ab7a-4d1c-8cfe-f6833e11bafe,Chennai,55+,84636,1100,824,4,4,Low-carb,Mocktails,"Herbal, Citrusy",Tequila,Maybe
3b9b2d45-a350-45e4-b9c5-9df987f255d6,Bangalore,45-54,69231,1000,1192,1,4,High-protein,Cocktails,"Herbal, Fruity","Rum, None",Maybe
548e1f6b-69ce-4e4e-99a6-92c90d700ea4,Chennai,18-24,71824,800,1072,4,3,High-protein,Mocktails,"Fruity, Spicy, Citrusy",None,Yes
ae62990c-19bd-4f93-b8ef-7666b7a4c719,Bangalore,35-44,85035,1200,924,5,7,Low-carb,Mocktails,"Citrusy, Fruity",Tequila,No
f6eab3a0-0153-4221-a331-0a28c550eca8,Pune,18-24,75058,1200,1171,1,5,Balanced,Cocktails,"Fruity, Spicy","Rum, Vodka, Whiskey",No
286ed390-edd9-4a1a-ba58-5b278ce3e7c3,Delhi,55+,59206,1000,1115,5,3,Low-carb,Cocktails,"Herbal, Spicy, Smoky","None, Gin",Yes
e1721c83-ef5e-4376-a723-fb72682b163a,Pune,18-24,104249,1100,1265,2,4,Balanced,Mocktails,"Spicy, Fruity","None, Gin",Yes
a689b424-7a3a-40e1-b9c7-73a0e0decc3d,Hyderabad,55+,108211,1000,849,2,3,Low-carb,Both,"Spicy, Fruity","Rum, Tequila, Whiskey",Maybe
4988e418-f6c3-4218-8183-6315330f8be1,Pune,55+,68090,1200,999,4,0,Balanced,Cocktails,"Citrusy, Herbal",Whiskey,No
0f25477d-a559-40e7-8910-fade52380bf2,Hyderabad,25-34,94761,900,1144,4,4,Keto,Mocktails,"Smoky, Fruity, Citrusy","Tequila, Rum",Yes
a6fd0cb1-16e6-45c0-84cb-294fe86e8e63,Pune,55+,73390,1000,949,3,7,Keto,Mocktails,Smoky,"Gin, Tequila, Rum",Maybe
bd1a8f4b-88ff-4d40-bb72-c86d92fa675f,Hyderabad,18-24,62209,1200,1180,4,3,Keto,Both,Herbal,"Vodka, None, Whiskey",Yes
098c60b3-efc9-409e-99af-6e09b91e3d6e,Mumbai,55+,62925,900,1242,2,6,Vegan,Cocktails,"Spicy, Herbal","Rum, None, Tequila",Maybe
6afa828c-2cd1-4b9f-abe5-841fe9c96c52,Pune,35-44,90838,1200,1072,4,3,Keto,Cocktails,"Citrusy, Herbal",Gin,Yes
ef158d5b-2d00-4d05-966d-4627e1dace6a,Mumbai,55+,68785,1100,1135,2,1,Keto,Both,"Herbal, Smoky, Spicy",None,Yes
d61169a1-ff46-46bf-894d-916deb6d2fed,Delhi,25-34,104915,1200,1057,1,6,Low-carb,Cocktails,"Spicy, Smoky, Citrusy","Whiskey, Vodka, Rum",Yes
2fb21e66-7ed1-4aab-89b7-c9bc65a16fa9,Chennai,45-54,97359,1200,1242,2,2,Keto,Cocktails,"Spicy, Smoky, Herbal","Gin, Rum, None",Yes
df4e713e-f64e-4dfc-bfbe-ac7aefc59738,Mumbai,25-34,100707,1100,1035,2,7,High-protein,Mocktails,"Smoky, Fruity","Rum, Gin, Tequila",Yes
0997623a-e072-4d96-8a1a-81f5ed10f004,Mumbai,18-24,29236,1100,1243,5,7,Keto,Mocktails,"Citrusy, Fruity","Tequila, None, Vodka",Yes
9a4ffc0c-9165-42ed-8c63-6e95025f5543,Pune,18-24,63399,1100,1224,1,5,Keto,Both,"Herbal, Smoky, Fruity",Gin,No
55c551fc-fba5-4cc8-adaf-37661b780ede,Chennai,18-24,119633,900,987,4,5,High-protein,Mocktails,"Spicy, Citrusy",Rum,Maybe
a42d0cd7-fd35-4f6a-b450-388748d90846,Mumbai,45-54,117940,1100,1185,2,4,Balanced,Cocktails,"Herbal, Citrusy, Spicy","Rum, Tequila, None",Maybe
e3a68a70-7e71-4b55-8639-bd418b15bd94,Delhi,25-34,93390,1000,813,2,5,Vegan,Cocktails,"Citrusy, Smoky, Herbal",Tequila,Maybe
811414f8-d9df-4d0e-a25a-ed6cf0458043,Hyderabad,45-54,113247,1000,879,2,2,Vegan,Cocktails,"Citrusy, Spicy",Gin,Maybe
cf0e6d2b-315c-467a-85d8-a6ad77d0359e,Delhi,55+,26581,1000,986,5,6,Keto,Both,Citrusy,"Gin, Tequila, Rum",Maybe
bb2aa146-2999-494c-94a7-b69b1cd66b09,Hyderabad,45-54,109984,900,1245,5,7,High-protein,Cocktails,"Fruity, Smoky","Gin, Rum",Yes
b7f60cdf-41dc-4c60-a5f6-0735757b6b29,Delhi,35-44,104775,800,1132,2,5,Keto,Cocktails,"Fruity, Spicy, Citrusy",Rum,Maybe
564cfbd2-bc92-4d81-839b-058c2faabe0b,Hyderabad,18-24,68190,1200,834,3,1,Low-carb,Cocktails,"Smoky, Spicy, Fruity","None, Gin",Maybe
aca58d95-915a-4c30-8b86-b5a1ca6fbff8,Pune,25-34,54928,1100,890,1,4,Vegan,Cocktails,Spicy,"Vodka, Gin, Rum",Yes
9c678393-2ced-4c0d-b173-04b5c1dd484a,Delhi,25-34,101765,1200,1044,4,1,Vegan,Mocktails,"Fruity, Spicy","Vodka, Whiskey",Yes
67ce378f-e5a4-483b-a383-889adb2c6ac8,Delhi,18-24,96089,1200,910,5,7,Balanced,Both,Smoky,"Vodka, Whiskey",Maybe
53f30073-83e9-4ef4-ad7d-f5d0d3b59af7,Delhi,55+,108221,1200,1186,4,0,Balanced,Cocktails,"Citrusy, Herbal, Smoky",Rum,Maybe
186b2880-ab54-4a15-a69d-01ff1634725b,Chennai,35-44,109578,1000,935,5,3,Balanced,Cocktails,"Smoky, Citrusy, Herbal","Vodka, Gin",Yes
7a3a6e96-23ff-43d3-bb4f-b88a2f4dd219,Bangalore,55+,86670,1100,883,2,1,Keto,Both,"Fruity, Herbal","None, Tequila",No
01bf9e73-3f80-4385-af92-40b652d78f10,Delhi,18-24,55382,900,957,5,4,Balanced,Both,"Fruity, Citrusy","Gin, Tequila, None",Yes
725d4259-3c4b-4eec-a231-ee7342c2d2eb,Delhi,45-54,47515,900,1112,2,5,Vegan,Cocktails,"Smoky, Herbal, Citrusy","Gin, Rum",Yes
546252e7-f43b-4052-8459-bd6ec0f63229,Bangalore,35-44,44003,1000,970,3,5,Keto,Cocktails,"Smoky, Herbal","Vodka, Whiskey",Yes
92a81713-b90e-444b-951c-25d54d4c5280,Hyderabad,35-44,109645,900,1299,4,4,Low-carb,Both,Spicy,"None, Rum, Tequila",No
5c0b9b10-a757-4b10-82f5-25b902ed73ce,Mumbai,35-44,81033,1100,966,5,3,High-protein,Both,"Herbal, Citrusy, Fruity",Gin,Yes
aaf407f7-0fe7-4149-bc7e-5368b1594847,Pune,45-54,119537,1200,1040,1,6,Keto,Mocktails,"Smoky, Herbal",Vodka,Yes
28e333b6-4e8a-4c4b-b724-20411e43fbd2,Bangalore,35-44,95503,1000,1024,3,1,Keto,Mocktails,"Fruity, Citrusy, Herbal","Gin, None",Maybe
ec50ace4-80a5-4e65-afa2-855967c96204,Chennai,25-34,98641,800,1024,2,5,Vegan,Both,"Citrusy, Smoky, Herbal",Gin,Maybe
c5144d98-b41c-404f-a346-f415e5267a2b,Mumbai,35-44,72347,1100,1182,2,2,Balanced,Cocktails,Herbal,"Rum, Gin",Maybe
a38295d3-1e0e-4546-b0b6-dedf4f9c4027,Pune,35-44,58470,1200,1182,1,2,Low-carb,Both,"Herbal, Smoky","Vodka, Tequila",Yes
5e175b66-4b87-459f-b0cd-7f05ea87855e,Chennai,35-44,27123,1200,1023,1,5,Vegan,Cocktails,"Smoky, Citrusy","Vodka, None, Tequila",No
f5159494-3818-4fd3-b889-936a9d5817e8,Mumbai,55+,45738,1200,1233,1,7,Vegan,Both,Fruity,"Whiskey, Rum, None",Yes
74797b61-2737-4b52-ba6a-210722319050,Pune,25-34,110254,1000,837,2,5,Keto,Both,"Herbal, Fruity, Spicy","Rum, Vodka, Whiskey",Yes
5fa5e0aa-9b11-4530-bd24-7c11bf6b8cdf,Delhi,35-44,80987,900,932,2,5,Vegan,Cocktails,"Spicy, Citrusy, Herbal","Gin, None, Tequila",Yes
e9ad0e9b-8c9a-41e9-b3b2-63376a74dbb7,Delhi,18-24,28437,1200,1108,1,2,Vegan,Cocktails,Citrusy,"Gin, None",Yes
cd4f8b2b-899a-4252-81e1-b94a78883058,Delhi,45-54,60530,900,1279,2,5,Low-carb,Mocktails,"Fruity, Herbal",Whiskey,No
c3093b6e-37e9-42e2-935a-c07aaa0217d0,Pune,25-34,74861,800,1028,4,6,High-protein,Mocktails,"Smoky, Fruity",Gin,Maybe
98874bfe-c136-4c65-ae2a-e3413f59e4f2,Chennai,55+,40951,900,1187,2,1,Keto,Both,"Citrusy, Smoky, Spicy",Gin,No
86879aa9-14f5-43d0-8991-2032df85c777,Chennai,35-44,87649,1000,1060,1,7,Low-carb,Mocktails,"Herbal, Smoky",Rum,Yes
5c9deee0-b42a-4456-8736-5a84725e134d,Bangalore,18-24,81904,1000,917,1,6,Keto,Mocktails,"Citrusy, Fruity",Gin,Yes
1cb9b73a-906d-4c8c-aad0-8c8913fe8a29,Mumbai,25-34,92976,900,871,4,0,Low-carb,Both,Citrusy,"Tequila, Whiskey",No
e723ada3-8c32-4db2-942a-895e0fcf601f,Hyderabad,25-34,47890,1200,1294,2,2,Balanced,Mocktails,Fruity,"Gin, Rum",Yes
89628f6e-929c-43b3-b3c0-8bf18167999f,Bangalore,35-44,106515,1000,814,1,5,Low-carb,Cocktails,Spicy,"Vodka, Tequila",Yes
dabf984e-53ff-4461-aa1f-1b61265cb9d9,Chennai,55+,47248,900,851,1,5,High-protein,Mocktails,"Fruity, Smoky","Whiskey, None",No
ae27d432-1dc1-47eb-b11c-767385351a69,Chennai,45-54,42616,1200,1214,1,4,Keto,Cocktails,"Spicy, Citrusy","Tequila, Rum, Vodka",Yes
7d23d479-9549-4a82-b787-ef8d3495311e,Pune,55+,50727,900,912,5,2,High-protein,Mocktails,"Fruity, Smoky, Citrusy","Rum, Tequila",Yes
720b274b-82a7-4586-a61d-9cde1747f387,Delhi,35-44,49199,1000,968,4,4,High-protein,Cocktails,"Citrusy, Spicy","None, Vodka, Whiskey",Maybe
21c71aa3-7414-43b5-8e3e-25f2cf0671c7,Delhi,25-34,26877,900,1124,1,3,High-protein,Cocktails,"Fruity, Herbal","Rum, Gin",Maybe
905c7bdd-74f0-4eae-aa59-43ce836435e3,Chennai,45-54,84258,900,1032,5,4,Vegan,Cocktails,Citrusy,"Tequila, Rum, None",No
ac3a812f-765e-4cb5-8f0d-55400ec7d662,Delhi,35-44,69693,1100,1195,5,7,Low-carb,Both,"Smoky, Citrusy",Rum,Yes
0592bfa5-b928-423f-8ee4-334ece920136,Mumbai,55+,41544,800,916,4,1,Low-carb,Both,"Citrusy, Spicy, Herbal","Whiskey, None",Maybe
00c59f30-d103-4424-8124-1bb4655ce508,Mumbai,55+,48935,1100,1219,5,3,High-protein,Both,Fruity,None,Maybe
12b2102d-940c-4503-b7c8-6152beed0af9,Chennai,55+,44892,1200,1240,5,0,Vegan,Cocktails,"Spicy, Smoky, Herbal",Vodka,Maybe
b34c6c73-5833-4b30-ac77-6e950b981ccd,Pune,55+,54656,900,1076,5,6,High-protein,Cocktails,Herbal,"Whiskey, Tequila",No
0f6ce9bf-fe7e-4362-8a89-b0f0105291d3,Hyderabad,45-54,67194,900,1169,3,0,Low-carb,Cocktails,"Smoky, Citrusy, Fruity","Tequila, None, Vodka",Yes
fc737d92-11ab-4d11-a4eb-8000ef40d162,Hyderabad,25-34,43847,1100,1221,2,3,Keto,Mocktails,"Herbal, Smoky, Citrusy",Gin,No
497ec6d1-081f-46dc-b8d9-a88aef0bea4f,Mumbai,25-34,61204,900,1257,4,1,Vegan,Both,Spicy,"Gin, Rum",Maybe
22ab7752-c4db-4a62-ae13-418d68ab80ea,Mumbai,18-24,93238,1000,1068,1,7,High-protein,Both,"Citrusy, Fruity","None, Tequila, Whiskey",Yes
bab2b77d-fa74-4cc8-a43a-fb7ac40d4874,Pune,35-44,60665,800,995,3,1,Keto,Cocktails,"Spicy, Herbal, Smoky",Tequila,Yes
5fdcabbf-6b9c-471c-b6ba-745ba55871e3,Pune,55+,103518,1000,923,4,6,Keto,Mocktails,"Fruity, Citrusy, Herbal","Rum, None, Tequila",Yes
72d35458-61ea-4f30-a42e-707afe2bd987,Bangalore,35-44,35891,800,851,4,3,Vegan,Cocktails,Smoky,"None, Rum",Yes
60a399d4-e821-4716-aac8-0da1de9f6f5b,Pune,45-54,98488,1200,1228,5,6,Vegan,Both,"Herbal, Fruity, Citrusy",Tequila,No
f6d22a7b-aec7-4a82-948b-4376602a4e57,Pune,18-24,100448,800,860,2,5,Vegan,Both,"Smoky, Herbal, Spicy","None, Vodka, Rum",Maybe
220b9ea9-8a0f-4508-9fe2-c0a0a96b3c42,Hyderabad,45-54,100149,1200,819,4,6,Low-carb,Mocktails,"Spicy, Fruity, Citrusy","Vodka, Rum",No
1e5ebe54-5907-4299-9c3b-bdd8a74e02a9,Mumbai,45-54,58228,1000,1219,3,5,High-protein,Cocktails,"Fruity, Citrusy","None, Rum",Maybe
649f7d88-8989-45ab-be2b-34d82db0728d,Delhi,25-34,98200,1200,1131,3,6,Balanced,Mocktails,"Fruity, Citrusy","Tequila, None",Maybe
fa8dae42-ba54-4920-a099-d18087623997,Delhi,35-44,65086,800,1268,1,6,Balanced,Both,"Spicy, Herbal",Rum,No
c194f97f-00e3-4026-95b6-de85390239d9,Hyderabad,35-44,69171,1100,1258,3,2,High-protein,Cocktails,Fruity,Tequila,Yes
76876c62-4c61-445e-ba7e-5d9405d1fb63,Chennai,55+,63824,1200,1075,2,6,Vegan,Both,Spicy,Vodka,Maybe
6c93a791-8b60-4511-b816-8aebac6a7c85,Pune,45-54,59520,900,1166,3,5,Keto,Mocktails,"Fruity, Citrusy","Tequila, Vodka, Rum",No
3acb43a3-d2c7-4ffb-a118-433b882ccd1e,Hyderabad,18-24,57231,1200,879,3,0,Keto,Mocktails,"Spicy, Smoky, Fruity","None, Gin",Yes
27b608dc-589d-4cb0-b5eb-89c23f5cf2f3,Bangalore,25-34,27722,1200,1047,4,6,Vegan,Both,"Spicy, Herbal, Fruity","Tequila, Whiskey, None",Maybe
e00da49d-effa-4002-b040-413c4690fb15,Pune,35-44,59544,1100,989,3,3,Balanced,Both,"Fruity, Spicy","None, Gin",Maybe
083f64c3-1ce3-42f8-83f7-25feb99b2b5a,Chennai,25-34,37664,1200,1162,4,5,Low-carb,Both,Citrusy,"None, Tequila, Gin",Yes
9d6b9b62-6b53-4a19-a902-b73fcf39f648,Chennai,18-24,85324,1200,1024,4,6,Low-carb,Mocktails,Smoky,"Tequila, Vodka",No
e39836bb-e23d-4faa-afad-49e9c41c147e,Hyderabad,25-34,33359,1000,833,3,4,Low-carb,Both,"Herbal, Smoky, Citrusy",Whiskey,Yes
1139fa12-34c1-43ea-bd9c-4e6404015ced,Hyderabad,35-44,95568,1000,969,2,6,High-protein,Both,"Smoky, Citrusy, Fruity","Vodka, Rum, None",Maybe
7249f62c-0898-4462-980c-b95c19d45deb,Mumbai,55+,33339,1200,1011,2,3,High-protein,Both,Spicy,None,No
df495037-b40a-4181-ac09-bdb799086e47,Pune,18-24,68488,800,848,4,6,Keto,Cocktails,"Herbal, Spicy, Smoky",Vodka,Yes
0b531932-bd94-49aa-bea6-e5b20c760d28,Delhi,45-54,58031,1100,846,2,4,Keto,Mocktails,Citrusy,"None, Vodka, Rum",Yes
8a2db2e6-3bfd-48a6-b05f-ddf566fadca0,Mumbai,55+,58786,800,1250,5,0,Vegan,Mocktails,"Citrusy, Fruity, Herbal",Tequila,Yes
c6ac1b04-dd1d-4cd1-811f-6bf5379ef467,Bangalore,45-54,65142,800,1209,5,5,Low-carb,Mocktails,Smoky,"Gin, Tequila",Yes
fe54ee4b-80ff-4173-a3df-ecd70e731dd7,Bangalore,18-24,114545,900,1107,3,2,Keto,Both,Smoky,Whiskey,Yes
ea98fef8-d0d7-4e37-bbf2-025f4a0d2b73,Mumbai,55+,40765,1000,1278,3,1,Balanced,Both,Smoky,"Gin, Vodka, Whiskey",Yes
93d563ae-51a3-4c26-937b-f79bbb44badc,Delhi,55+,69223,1100,1275,5,6,Keto,Mocktails,"Smoky, Fruity, Spicy",Rum,Yes
d18183d1-ac2b-4cfc-85c5-1060991121e7,Hyderabad,25-34,77990,800,983,1,7,Vegan,Mocktails,"Fruity, Citrusy, Herbal","Tequila, None, Whiskey",Maybe
e0527739-4d40-4f1b-bca5-be2952171bf3,Pune,25-34,62035,1000,869,4,3,Balanced,Both,"Herbal, Smoky","Vodka, Whiskey",Yes
