Customer ID,Age,Gender,City,Income Bracket,Preferred Cuisines,Mocktail Preference,Cocktail Preference,Order Frequency,Satisfaction (1-5),Spend per Order,Repeat Order,Order Influence,Delivery Issues
851,48,Female,Mumbai,<₹20k,"Italian, Mexican, Indian",Spicy Guava,Whiskey Sour,Frequently,5,855.0,Yes,"Google Search, Instagram, Friend Referral","Wrong Order, None"
852,41,Other,Hyderabad,₹40k–60k,"Mexican, Indian",Spicy Guava,Margarita,Occasionally,2,1000.0,Yes,"Friend Referral, Google Search","Wrong Order, High Price"
853,26,Female,Mumbai,₹60k–80k,Indian,Fruit Fizz,Whiskey Sour,Occasionally,5,1167.0,Yes,"Google Search, Swiggy Ads","Small Portion, High Price"
854,20,Male,Chennai,₹20k–40k,"Thai, Continental, Indian",Fruit Fizz,Margarita,Frequently,3,1291.0,Yes,"Google Search, Zomato","Late Delivery, None"
855,48,Male,Hyderabad,₹40k–60k,"Chinese, Mexican, Thai",Virgin Mojito,Rum Punch,Frequently,1,1011.0,Yes,Swiggy Ads,Late Delivery
856,57,Other,Bangalore,₹80k+,"Thai, Italian, Indian",Spicy Guava,Rum Punch,Frequently,4,1091.0,Yes,Swiggy Ads,None
857,54,Other,Chennai,<₹20k,"Indian, Italian, Chinese",Virgin Mojito,Margarita,Rarely,5,1049.0,No,"Instagram, Zomato","Small Portion, Wrong Order"
858,53,Female,Hyderabad,₹40k–60k,"Thai, Mexican",Minty Lime,Gin & Tonic,Frequently,4,581.0,Yes,"Swiggy Ads, Friend Referral, Zomato",None
859,41,Other,Bangalore,₹40k–60k,"Indian, Continental",Minty Lime,Whiskey Sour,Rarely,1,770.0,No,"Swiggy Ads, Instagram, Zomato",High Price
860,48,Other,Mumbai,₹80k+,Italian,Spicy Guava,Rum Punch,Occasionally,5,1152.0,Yes,"Google Search, Friend Referral, Swiggy Ads",Late Delivery
861,23,Male,Hyderabad,₹60k–80k,"Chinese, Italian, Mexican",Spicy Guava,Gin & Tonic,Occasionally,4,1172.0,No,"Instagram, Friend Referral, Google Search",None
862,19,Male,Bangalore,₹20k–40k,Italian,Minty Lime,Whiskey Sour,Frequently,4,1167.0,Yes,"Swiggy Ads, Google Search","None, High Price"
863,37,Female,Mumbai,₹80k+,"Mexican, Indian",Spicy Guava,Rum Punch,Rarely,5,964.0,No,"Zomato, Swiggy Ads, Google Search","Wrong Order, High Price"
864,45,Other,Chennai,₹20k–40k,"Italian, Indian, Mexican",Fruit Fizz,Rum Punch,Frequently,1,601.0,Yes,"Swiggy Ads, Friend Referral, Google Search","High Price, None"
865,28,Other,Chennai,₹60k–80k,"Continental, Italian",Fruit Fizz,Margarita,Frequently,4,794.0,Yes,"Instagram, Google Search, Friend Referral","None, High Price"
866,21,Male,Chennai,₹40k–60k,"Indian, Continental",Spicy Guava,Whiskey Sour,Rarely,3,825.0,Yes,"Swiggy Ads, Friend Referral","Wrong Order, High Price"
867,32,Other,Chennai,₹20k–40k,"Italian, Chinese",Minty Lime,Gin & Tonic,Frequently,5,1126.0,No,"Instagram, Google Search","High Price, None"
868,23,Male,Delhi,<₹20k,"Indian, Chinese, Continental",Virgin Mojito,Gin & Tonic,Occasionally,2,929.0,Yes,"Friend Referral, Google Search",None
869,47,Female,Hyderabad,<₹20k,"Indian, Continental",Spicy Guava,Gin & Tonic,Frequently,2,1338.0,Yes,"Friend Referral, Instagram",None
870,55,Male,Hyderabad,₹80k+,"Italian, Continental",Spicy Guava,Whiskey Sour,Rarely,1,1294.0,No,Swiggy Ads,Wrong Order
871,19,Other,Delhi,₹60k–80k,Chinese,Virgin Mojito,Gin & Tonic,Rarely,3,1335.0,Yes,"Zomato, Google Search, Instagram",Late Delivery
872,32,Female,Bangalore,₹80k+,"Chinese, Thai, Indian",Spicy Guava,Gin & Tonic,Occasionally,4,817.0,No,"Friend Referral, Swiggy Ads","None, Small Portion"
873,28,Male,Bangalore,₹80k+,Indian,Virgin Mojito,Gin & Tonic,Rarely,2,1098.0,Yes,"Friend Referral, Zomato, Instagram",Wrong Order
874,25,Male,Chennai,₹80k+,"Italian, Thai",Minty Lime,Margarita,Rarely,1,904.0,No,"Friend Referral, Swiggy Ads, Google Search","None, Wrong Order"
875,43,Female,Mumbai,<₹20k,"Indian, Thai, Italian",Fruit Fizz,Margarita,Occasionally,3,1066.0,Yes,Friend Referral,"Late Delivery, Small Portion"
876,22,Female,Bangalore,<₹20k,"Continental, Italian, Indian",Minty Lime,Whiskey Sour,Frequently,3,839.0,Yes,Swiggy Ads,High Price
877,23,Male,Mumbai,₹80k+,"Indian, Italian",Fruit Fizz,Whiskey Sour,Occasionally,1,1245.0,Yes,"Instagram, Zomato","High Price, None"
878,43,Other,Hyderabad,<₹20k,"Indian, Italian",Virgin Mojito,Gin & Tonic,Frequently,1,843.0,No,Swiggy Ads,High Price
879,21,Male,Mumbai,₹60k–80k,"Continental, Indian",Fruit Fizz,Margarita,Occasionally,4,611.0,Yes,Friend Referral,Small Portion
880,36,Female,Hyderabad,₹80k+,Indian,Minty Lime,Rum Punch,Frequently,1,1407.0,Yes,"Swiggy Ads, Instagram, Google Search","Wrong Order, Small Portion"
881,37,Male,Delhi,<₹20k,Thai,Fruit Fizz,Rum Punch,Occasionally,4,1088.0,No,"Swiggy Ads, Friend Referral, Instagram",Late Delivery
882,50,Female,Delhi,₹20k–40k,Indian,Virgin Mojito,Gin & Tonic,Frequently,4,786.0,Yes,Instagram,Wrong Order
883,37,Female,Chennai,₹80k+,"Indian, Mexican",Fruit Fizz,Gin & Tonic,Occasionally,5,968.0,No,Instagram,Wrong Order
884,29,Other,Bangalore,₹80k+,"Mexican, Thai",Spicy Guava,Margarita,Frequently,3,885.0,No,Friend Referral,"Small Portion, Late Delivery"
885,18,Female,Chennai,₹60k–80k,Italian,Minty Lime,Margarita,Occasionally,3,1001.0,No,Friend Referral,None
886,43,Female,Hyderabad,₹40k–60k,Thai,Spicy Guava,Margarita,Rarely,3,1161.0,No,Instagram,None
887,31,Other,Chennai,₹40k–60k,"Chinese, Indian, Italian",Virgin Mojito,Whiskey Sour,Frequently,5,1129.0,Yes,Swiggy Ads,"None, Late Delivery"
888,55,Female,Mumbai,₹60k–80k,Chinese,Fruit Fizz,Whiskey Sour,Occasionally,4,1051.0,Yes,"Zomato, Swiggy Ads","High Price, Late Delivery"
889,54,Other,Hyderabad,₹60k–80k,"Thai, Indian, Continental",Spicy Guava,Gin & Tonic,Frequently,4,1001.0,No,"Instagram, Swiggy Ads",None
890,28,Other,Delhi,₹60k–80k,"Chinese, Continental",Spicy Guava,Whiskey Sour,Frequently,1,1216.0,Yes,Swiggy Ads,Late Delivery
891,53,Female,Bangalore,₹40k–60k,Continental,Fruit Fizz,Margarita,Occasionally,5,615.0,Yes,"Swiggy Ads, Zomato, Google Search","Small Portion, Late Delivery"
892,30,Female,Hyderabad,₹60k–80k,"Thai, Chinese, Mexican",Fruit Fizz,Margarita,Frequently,1,850.0,No,"Instagram, Swiggy Ads","High Price, Wrong Order"
893,20,Male,Hyderabad,<₹20k,Continental,Minty Lime,Whiskey Sour,Occasionally,5,804.0,Yes,"Instagram, Google Search, Swiggy Ads","Small Portion, Wrong Order"
894,50,Other,Mumbai,₹80k+,"Italian, Thai, Chinese",Spicy Guava,Rum Punch,Rarely,1,1201.0,No,"Zomato, Instagram",High Price
895,23,Male,Bangalore,₹80k+,"Thai, Chinese",Spicy Guava,Gin & Tonic,Frequently,2,852.0,No,"Instagram, Friend Referral",High Price
896,27,Female,Delhi,₹20k–40k,Mexican,Virgin Mojito,Rum Punch,Rarely,3,743.0,No,"Google Search, Swiggy Ads, Zomato",Small Portion
897,22,Male,Hyderabad,₹20k–40k,Thai,Minty Lime,Gin & Tonic,Frequently,3,1110.0,No,Instagram,High Price
898,40,Other,Hyderabad,₹80k+,"Mexican, Chinese, Italian",Virgin Mojito,Rum Punch,Frequently,4,818.0,No,"Swiggy Ads, Instagram, Friend Referral",Wrong Order
899,27,Male,Mumbai,<₹20k,"Chinese, Mexican",Spicy Guava,Whiskey Sour,Frequently,2,930.0,No,"Zomato, Friend Referral","Late Delivery, None"
900,19,Other,Chennai,₹40k–60k,"Mexican, Thai, Italian",Virgin Mojito,Gin & Tonic,Occasionally,3,1476.0,Yes,Google Search,None
901,30,Female,Delhi,₹40k–60k,"Chinese, Thai",Spicy Guava,Gin & Tonic,Rarely,4,1157.0,Yes,"Zomato, Google Search",None
902,57,Female,Bangalore,<₹20k,Continental,Spicy Guava,Gin & Tonic,Frequently,2,958.0,No,"Instagram, Swiggy Ads, Zomato",Late Delivery
903,19,Other,Hyderabad,₹40k–60k,"Italian, Thai",Virgin Mojito,Margarita,Occasionally,3,976.0,No,Instagram,None
904,37,Female,Hyderabad,₹60k–80k,"Indian, Continental",Virgin Mojito,Margarita,Frequently,1,1181.0,Yes,"Zomato, Friend Referral",None
905,18,Female,Delhi,₹80k+,"Thai, Chinese",Fruit Fizz,Rum Punch,Occasionally,5,1133.0,Yes,Google Search,"High Price, Wrong Order"
906,54,Female,Chennai,₹80k+,"Italian, Chinese, Thai",Fruit Fizz,Whiskey Sour,Frequently,2,1015.0,Yes,"Google Search, Zomato","High Price, Late Delivery"
907,26,Female,Hyderabad,<₹20k,"Thai, Indian, Chinese",Fruit Fizz,Margarita,Rarely,4,1021.0,Yes,"Instagram, Google Search",Small Portion
908,34,Other,Delhi,₹40k–60k,Continental,Spicy Guava,Gin & Tonic,Rarely,2,704.0,No,Instagram,None
909,26,Male,Mumbai,₹20k–40k,Chinese,Virgin Mojito,Margarita,Frequently,4,662.0,No,"Zomato, Swiggy Ads",None
910,28,Male,Chennai,₹20k–40k,Continental,Minty Lime,Whiskey Sour,Occasionally,2,965.0,Yes,"Google Search, Instagram","None, Late Delivery"
911,32,Female,Bangalore,₹40k–60k,Continental,Spicy Guava,Margarita,Frequently,4,873.0,Yes,Instagram,Late Delivery
912,41,Male,Hyderabad,₹20k–40k,Continental,Minty Lime,Gin & Tonic,Occasionally,3,1117.0,Yes,"Zomato, Google Search, Friend Referral","High Price, Late Delivery"
913,55,Male,Delhi,<₹20k,"Chinese, Continental",Virgin Mojito,Rum Punch,Frequently,1,1039.0,No,Instagram,High Price
914,52,Female,Mumbai,<₹20k,"Indian, Thai",Spicy Guava,Gin & Tonic,Occasionally,3,845.0,Yes,"Friend Referral, Google Search, Instagram",Small Portion
915,47,Female,Bangalore,₹40k–60k,Continental,Minty Lime,Whiskey Sour,Rarely,1,1033.0,Yes,"Swiggy Ads, Google Search",Small Portion
916,48,Male,Delhi,₹20k–40k,Continental,Minty Lime,Rum Punch,Frequently,3,916.0,Yes,Zomato,High Price
917,22,Other,Delhi,<₹20k,Continental,Fruit Fizz,Margarita,Rarely,3,1413.0,Yes,"Swiggy Ads, Google Search, Zomato","Wrong Order, Small Portion"
918,31,Female,Bangalore,<₹20k,Mexican,Fruit Fizz,Margarita,Rarely,2,1077.0,Yes,"Instagram, Swiggy Ads","Wrong Order, Small Portion"
919,28,Other,Mumbai,₹60k–80k,Italian,Fruit Fizz,Margarita,Frequently,5,688.0,Yes,"Swiggy Ads, Friend Referral",Wrong Order
920,26,Male,Mumbai,₹60k–80k,Mexican,Spicy Guava,Rum Punch,Frequently,4,1364.0,Yes,"Zomato, Friend Referral","None, Small Portion"
921,51,Female,Chennai,<₹20k,Chinese,Virgin Mojito,Gin & Tonic,Occasionally,4,873.0,Yes,"Swiggy Ads, Friend Referral",Wrong Order
922,29,Other,Hyderabad,₹40k–60k,"Continental, Indian, Italian",Virgin Mojito,Rum Punch,Occasionally,4,805.0,Yes,"Swiggy Ads, Zomato","Wrong Order, Late Delivery"
923,52,Female,Bangalore,₹80k+,"Mexican, Continental",Fruit Fizz,Rum Punch,Rarely,1,1429.0,No,Zomato,High Price
924,52,Male,Bangalore,₹80k+,"Thai, Italian, Mexican",Fruit Fizz,Whiskey Sour,Occasionally,4,1069.0,No,"Zomato, Instagram, Google Search","Small Portion, Late Delivery"
925,18,Other,Bangalore,<₹20k,"Chinese, Continental, Thai",Fruit Fizz,Rum Punch,Occasionally,4,1140.0,No,Swiggy Ads,"High Price, Small Portion"
926,57,Male,Mumbai,<₹20k,"Italian, Chinese",Minty Lime,Margarita,Frequently,2,1147.0,No,"Swiggy Ads, Instagram",Late Delivery
927,39,Male,Hyderabad,<₹20k,"Continental, Chinese, Mexican",Fruit Fizz,Gin & Tonic,Occasionally,3,959.0,Yes,"Swiggy Ads, Zomato","Small Portion, None"
928,46,Female,Chennai,₹40k–60k,"Italian, Mexican",Minty Lime,Gin & Tonic,Rarely,4,886.0,Yes,"Instagram, Google Search, Swiggy Ads",None
929,25,Other,Delhi,₹60k–80k,Italian,Virgin Mojito,Gin & Tonic,Occasionally,5,918.0,Yes,"Swiggy Ads, Zomato","None, Wrong Order"
930,28,Male,Delhi,<₹20k,Mexican,Spicy Guava,Margarita,Rarely,4,1322.0,No,Google Search,"High Price, Late Delivery"
931,58,Male,Bangalore,<₹20k,"Chinese, Indian",Spicy Guava,Margarita,Frequently,1,1041.0,No,"Instagram, Zomato",Small Portion
932,54,Other,Hyderabad,₹20k–40k,Continental,Spicy Guava,Margarita,Rarely,1,1263.0,Yes,"Instagram, Friend Referral","Wrong Order, Small Portion"
933,31,Male,Mumbai,₹40k–60k,"Thai, Italian",Spicy Guava,Margarita,Occasionally,1,985.0,Yes,Instagram,Wrong Order
934,47,Male,Hyderabad,<₹20k,Mexican,Minty Lime,Margarita,Frequently,4,849.0,Yes,Friend Referral,Small Portion
935,52,Other,Hyderabad,₹20k–40k,Italian,Minty Lime,Rum Punch,Occasionally,2,712.0,No,"Google Search, Zomato","Wrong Order, Small Portion"
936,38,Other,Mumbai,₹80k+,Italian,Fruit Fizz,Margarita,Frequently,5,1130.0,Yes,"Swiggy Ads, Friend Referral, Zomato",Wrong Order
937,54,Other,Bangalore,<₹20k,"Chinese, Mexican",Minty Lime,Margarita,Frequently,4,1339.0,Yes,Google Search,"Small Portion, None"
938,22,Other,Hyderabad,<₹20k,Mexican,Fruit Fizz,Margarita,Occasionally,2,823.0,Yes,Swiggy Ads,High Price
939,36,Female,Delhi,₹20k–40k,"Indian, Thai, Mexican",Fruit Fizz,Margarita,Occasionally,2,1103.0,Yes,Swiggy Ads,High Price
940,31,Other,Mumbai,₹40k–60k,"Italian, Chinese",Spicy Guava,Gin & Tonic,Frequently,4,725.0,No,"Friend Referral, Instagram",None
941,43,Female,Chennai,<₹20k,"Chinese, Italian",Minty Lime,Margarita,Frequently,4,889.0,Yes,"Google Search, Swiggy Ads",Small Portion
942,21,Female,Bangalore,₹80k+,"Mexican, Italian",Minty Lime,Rum Punch,Occasionally,2,1054.0,No,"Google Search, Instagram, Friend Referral","High Price, Late Delivery"
943,42,Female,Mumbai,<₹20k,Mexican,Fruit Fizz,Rum Punch,Rarely,2,654.0,Yes,"Zomato, Google Search","Late Delivery, None"
944,59,Male,Chennai,₹80k+,Mexican,Fruit Fizz,Rum Punch,Occasionally,2,996.0,No,"Instagram, Friend Referral, Zomato",None
945,42,Female,Chennai,₹60k–80k,Indian,Virgin Mojito,Whiskey Sour,Frequently,4,833.0,No,"Zomato, Friend Referral","High Price, Wrong Order"
946,35,Female,Hyderabad,₹60k–80k,Continental,Virgin Mojito,Gin & Tonic,Occasionally,2,1121.0,Yes,Instagram,"None, High Price"
947,57,Male,Hyderabad,₹80k+,"Mexican, Chinese",Fruit Fizz,Margarita,Rarely,1,967.0,Yes,"Swiggy Ads, Friend Referral, Zomato","High Price, Late Delivery"
948,25,Male,Hyderabad,₹40k–60k,"Thai, Chinese, Indian",Virgin Mojito,Whiskey Sour,Occasionally,4,1188.0,No,Swiggy Ads,"Late Delivery, None"
949,56,Male,Mumbai,<₹20k,"Continental, Italian",Virgin Mojito,Margarita,Frequently,1,944.0,Yes,"Swiggy Ads, Zomato, Instagram",None
950,57,Other,Mumbai,<₹20k,"Italian, Indian, Continental",Fruit Fizz,Whiskey Sour,Occasionally,3,728.0,No,"Google Search, Friend Referral",Wrong Order
951,31,Male,Bangalore,₹60k–80k,"Thai, Italian, Mexican",Fruit Fizz,Whiskey Sour,Frequently,4,703.0,No,Friend Referral,"Wrong Order, Late Delivery"
952,49,Male,Hyderabad,₹80k+,Indian,Minty Lime,Rum Punch,Frequently,3,618.0,No,"Zomato, Google Search, Swiggy Ads","Wrong Order, Small Portion"
953,55,Female,Chennai,<₹20k,"Indian, Chinese, Italian",Fruit Fizz,Rum Punch,Occasionally,2,1127.0,Yes,"Instagram, Zomato, Swiggy Ads","Wrong Order, Small Portion"
954,50,Male,Delhi,<₹20k,"Chinese, Thai",Fruit Fizz,Whiskey Sour,Frequently,2,1500.0,Yes,"Google Search, Swiggy Ads, Friend Referral",None
955,40,Other,Bangalore,₹40k–60k,"Thai, Continental, Chinese",Spicy Guava,Rum Punch,Frequently,5,1087.0,Yes,Instagram,High Price
956,32,Male,Mumbai,₹20k–40k,"Mexican, Thai, Indian",Minty Lime,Whiskey Sour,Rarely,2,1334.0,Yes,"Google Search, Swiggy Ads, Friend Referral","High Price, Small Portion"
957,50,Other,Bangalore,₹60k–80k,Indian,Minty Lime,Gin & Tonic,Rarely,3,1227.0,No,"Instagram, Google Search",None
958,42,Male,Bangalore,₹60k–80k,"Continental, Thai",Minty Lime,Rum Punch,Rarely,2,896.0,No,"Swiggy Ads, Friend Referral",None
959,34,Male,Bangalore,₹20k–40k,"Thai, Italian",Spicy Guava,Rum Punch,Rarely,4,1253.0,Yes,Swiggy Ads,"Wrong Order, Late Delivery"
960,50,Male,Bangalore,<₹20k,Mexican,Fruit Fizz,Rum Punch,Frequently,2,904.0,No,Friend Referral,"None, Late Delivery"
961,19,Male,Delhi,₹40k–60k,Chinese,Minty Lime,Gin & Tonic,Occasionally,5,908.0,Yes,"Zomato, Instagram","Small Portion, None"
962,31,Other,Hyderabad,₹40k–60k,Continental,Minty Lime,Whiskey Sour,Frequently,2,958.0,Yes,"Swiggy Ads, Instagram, Google Search","None, Late Delivery"
963,57,Other,Chennai,₹60k–80k,"Continental, Mexican",Virgin Mojito,Margarita,Frequently,3,968.0,No,Instagram,Wrong Order
964,57,Female,Bangalore,₹40k–60k,"Continental, Italian",Minty Lime,Rum Punch,Frequently,3,1132.0,No,"Zomato, Friend Referral, Google Search","None, Small Portion"
965,56,Other,Bangalore,₹20k–40k,"Chinese, Mexican, Italian",Fruit Fizz,Whiskey Sour,Occasionally,2,866.0,Yes,"Zomato, Google Search","High Price, None"
966,23,Male,Bangalore,<₹20k,Mexican,Fruit Fizz,Gin & Tonic,Rarely,3,1178.0,No,Zomato,Wrong Order
967,23,Female,Hyderabad,₹20k–40k,"Thai, Chinese",Virgin Mojito,Margarita,Frequently,3,1175.0,Yes,Friend Referral,"None, Small Portion"
968,20,Female,Mumbai,₹80k+,Italian,Minty Lime,Rum Punch,Frequently,5,1069.0,Yes,Google Search,Small Portion
969,24,Female,Mumbai,₹60k–80k,Italian,Minty Lime,Gin & Tonic,Rarely,4,1388.0,Yes,"Friend Referral, Swiggy Ads",Small Portion
970,25,Male,Delhi,₹40k–60k,"Mexican, Chinese",Minty Lime,Gin & Tonic,Frequently,5,1257.0,No,"Swiggy Ads, Google Search, Zomato","Wrong Order, Late Delivery"
971,59,Other,Mumbai,₹80k+,"Italian, Mexican, Chinese",Spicy Guava,Margarita,Occasionally,1,1214.0,Yes,"Instagram, Swiggy Ads","None, Late Delivery"
972,32,Male,Bangalore,₹40k–60k,"Thai, Indian",Minty Lime,Whiskey Sour,Frequently,5,1013.0,Yes,Zomato,Small Portion
973,46,Female,Bangalore,<₹20k,"Indian, Continental, Chinese",Fruit Fizz,Rum Punch,Frequently,2,1070.0,Yes,"Swiggy Ads, Friend Referral, Instagram","Late Delivery, Wrong Order"
974,50,Male,Bangalore,<₹20k,Mexican,Fruit Fizz,Rum Punch,Rarely,4,1105.0,No,"Google Search, Zomato, Instagram","Wrong Order, Late Delivery"
975,47,Male,Delhi,<₹20k,Chinese,Spicy Guava,Whiskey Sour,Frequently,2,1003.0,Yes,Friend Referral,"Wrong Order, Small Portion"
976,56,Other,Bangalore,₹40k–60k,"Mexican, Thai",Spicy Guava,Whiskey Sour,Frequently,1,925.0,Yes,"Instagram, Zomato","High Price, Wrong Order"
977,44,Other,Mumbai,₹80k+,"Indian, Continental, Mexican",Minty Lime,Whiskey Sour,Occasionally,4,519.0,Yes,"Google Search, Instagram, Friend Referral",Wrong Order
978,53,Female,Hyderabad,<₹20k,"Chinese, Continental, Thai",Virgin Mojito,Margarita,Rarely,3,1144.0,Yes,Instagram,"High Price, Small Portion"
979,46,Male,Hyderabad,₹80k+,Italian,Spicy Guava,Margarita,Rarely,5,1208.0,No,"Swiggy Ads, Instagram","Late Delivery, High Price"
980,55,Male,Chennai,₹40k–60k,Indian,Spicy Guava,Rum Punch,Occasionally,2,768.0,Yes,Instagram,Wrong Order
981,50,Other,Mumbai,₹80k+,"Indian, Thai",Minty Lime,Margarita,Frequently,1,1121.0,No,"Google Search, Instagram, Swiggy Ads",None
982,54,Male,Bangalore,₹40k–60k,"Indian, Italian",Minty Lime,Gin & Tonic,Rarely,3,882.0,Yes,Zomato,None
983,44,Male,Hyderabad,₹40k–60k,"Thai, Mexican, Chinese",Spicy Guava,Rum Punch,Rarely,5,927.0,No,Instagram,High Price
984,50,Male,Mumbai,₹60k–80k,Italian,Virgin Mojito,Margarita,Frequently,3,1262.0,Yes,"Friend Referral, Zomato",None
985,21,Other,Hyderabad,₹40k–60k,Thai,Spicy Guava,Whiskey Sour,Frequently,5,802.0,Yes,Instagram,"Late Delivery, Wrong Order"
986,39,Female,Bangalore,₹40k–60k,Indian,Minty Lime,Gin & Tonic,Rarely,4,802.0,Yes,"Google Search, Friend Referral, Zomato",Small Portion
987,19,Female,Hyderabad,₹20k–40k,"Thai, Continental",Minty Lime,Whiskey Sour,Frequently,3,1361.0,No,Swiggy Ads,High Price
988,27,Male,Chennai,<₹20k,"Continental, Chinese, Indian",Spicy Guava,Rum Punch,Rarely,3,971.0,No,Friend Referral,"Wrong Order, Late Delivery"
989,22,Female,Chennai,₹60k–80k,"Continental, Italian",Virgin Mojito,Whiskey Sour,Frequently,3,1249.0,Yes,Instagram,"Late Delivery, Wrong Order"
990,27,Other,Hyderabad,₹60k–80k,"Chinese, Indian, Mexican",Spicy Guava,Margarita,Frequently,4,680.0,No,"Instagram, Zomato",Late Delivery
991,50,Other,Mumbai,₹60k–80k,Mexican,Spicy Guava,Margarita,Occasionally,1,696.0,Yes,"Google Search, Instagram, Zomato",High Price
992,55,Female,Mumbai,₹20k–40k,"Indian, Continental",Minty Lime,Rum Punch,Frequently,5,817.0,Yes,"Google Search, Instagram","Small Portion, Wrong Order"
993,30,Female,Mumbai,₹40k–60k,"Thai, Chinese, Italian",Virgin Mojito,Whiskey Sour,Occasionally,3,904.0,Yes,"Swiggy Ads, Google Search, Zomato",High Price
994,48,Male,Hyderabad,<₹20k,Mexican,Fruit Fizz,Rum Punch,Frequently,4,719.0,Yes,"Google Search, Swiggy Ads, Instagram","Late Delivery, None"
995,53,Female,Mumbai,₹80k+,"Italian, Continental, Mexican",Virgin Mojito,Whiskey Sour,Rarely,1,1074.0,No,"Friend Referral, Zomato, Swiggy Ads",Small Portion
996,41,Male,Bangalore,₹40k–60k,"Continental, Chinese, Indian",Spicy Guava,Gin & Tonic,Rarely,5,1087.0,Yes,"Swiggy Ads, Friend Referral, Zomato","Late Delivery, Wrong Order"
997,32,Male,Chennai,₹20k–40k,"Indian, Thai, Continental",Spicy Guava,Margarita,Frequently,4,820.0,Yes,"Friend Referral, Google Search",High Price
998,46,Other,Bangalore,₹40k–60k,"Italian, Chinese, Thai",Spicy Guava,Rum Punch,Frequently,5,836.0,Yes,"Zomato, Instagram","Wrong Order, Late Delivery"
999,25,Other,Mumbai,₹40k–60k,Chinese,Virgin Mojito,Gin & Tonic,Rarely,3,863.0,Yes,"Instagram, Friend Referral",None
1000,22,Other,Bangalore,₹20k–40k,"Indian, Chinese, Thai",Minty Lime,Gin & Tonic,Frequently,1,767.0,Yes,"Friend Referral, Google Search","None, High Price"
